LLR_ID,MLRA_ID,id,distance_m,intersection_m2,in_march_build,in_today_build
F,56,1868-251c,0,1626.6138839162886,TRUE,TRUE
F,56,1868-257d,0,820.4010889902711,TRUE,TRUE
F,56,1868-25de,0,287.437696762383,TRUE,TRUE
F,56,1868-263f,0,27.72370720980689,TRUE,TRUE
F,56,1868-26a0,4.99447612923883,0,FALSE,FALSE
F,56,1869-249e,3.4771769302397475,0,FALSE,FALSE
F,56,1869-2527,0,22.19002536125481,TRUE,TRUE
F,56,1869-2655,0,1299.65225032717,TRUE,TRUE
F,56,1869-26ea,0,1159.4337526690215,TRUE,TRUE
F,56,1871-2545,0,3097.48369397223,TRUE,TRUE
F,56,1873-24c0,0,1253.586886703968,TRUE,TRUE
F,56,1873-2656,0,2000.4557962827384,TRUE,TRUE
F,56,1873-26af,2.5820319458377123,0,FALSE,FALSE
F,56,1934-11b1,0,0.18477031809743494,FALSE,TRUE
F,56,1934-1531,0,3006.804880782962,TRUE,TRUE
F,56,1934-16c1,0,1416.397667761892,TRUE,TRUE
F,56,1934-17f2,0,1412.3433574028313,TRUE,TRUE
F,56,1934-1857,0,2494.197799935937,TRUE,TRUE
F,56,1934-19e9,0,359.9821244329214,TRUE,TRUE
F,56,1934-1e36,0,662.5147385597229,TRUE,TRUE
F,56,1934-1eff,0,279.0812440663576,TRUE,TRUE
F,56,1934-202d,0,73.62480407208204,TRUE,TRUE
F,56,1934-21bd,0,70.91493058763444,TRUE,TRUE
F,56,1934-3b0,0,1443.933115541935,TRUE,TRUE
F,56,1934-860,0.7657151276139906,0,FALSE,FALSE
F,56,1934-aa,0,4461.1338058672845,TRUE,TRUE
F,56,1934-b29,0,4279.530610464513,TRUE,TRUE
F,56,1934-f0e,0,2195.295669194311,TRUE,TRUE
F,56,1935-18a,5.167374183419487,0,FALSE,FALSE
F,56,1935-1a28,0,1434.8905402570963,TRUE,TRUE
F,56,1935-1c1d,0,2132.7390123680234,TRUE,TRUE
F,56,1935-336,0,2.616520212031901,TRUE,TRUE
F,56,1935-3bc,0,3940.317550636828,TRUE,TRUE
F,56,1935-533,0,818.3774065114558,TRUE,TRUE
F,56,1935-5b,6.565709485995158,0,FALSE,FALSE
F,56,1935-600,0,562.8346308227628,TRUE,TRUE
F,56,1935-6cd,0,354.98236508481205,TRUE,TRUE
F,56,1935-79b,0,768.2435183511116,TRUE,TRUE
F,56,1935-a88,8.073935334466752,0,FALSE,FALSE
F,56,1936-10da,0,3473.518181219697,TRUE,TRUE
F,56,1936-12b4,0,228.1434790175408,TRUE,TRUE
F,56,1936-16f5,0,412.08696891367435,TRUE,TRUE
F,56,1936-1d87,0,3663.6693107262254,TRUE,TRUE
F,56,1936-1de9,0,22.95129813393578,TRUE,TRUE
F,56,1936-1fd4,0,1529.2307491712272,TRUE,TRUE
F,56,1936-2009,0,1121.6638257354498,TRUE,TRUE
F,56,1936-245d,0,2570.320746280253,TRUE,TRUE
F,56,1936-2666,0,1447.4589728042483,TRUE,TRUE
F,56,1936-a23,1.454266959968334,0,FALSE,FALSE
F,56,1937-1001,0,3966.160142697394,TRUE,TRUE
F,56,1937-106b,0,4862.844596222043,TRUE,TRUE
F,56,1937-31,0,1883.0608048513532,TRUE,TRUE
F,56,1937-3c7,0,7.423183265840635,TRUE,TRUE
F,56,1937-5c6,9.699048248721253,0,FALSE,FALSE
F,56,1937-62e,0,401.565866259858,TRUE,TRUE
F,56,1937-a1d,0,3358.4842092618346,TRUE,TRUE
F,56,1937-f43,5.563491994727351,0,FALSE,FALSE
F,56,1937-fa6,0,1918.4036624580622,TRUE,TRUE
F,56,1938-1260,0,3450.6317232251167,TRUE,TRUE
F,56,1938-12c6,2.561949929206711,0,FALSE,FALSE
F,56,1938-19c1,0,3714.9048134982586,TRUE,TRUE
F,56,1938-7b2,7.718834701448209,0,FALSE,FALSE
F,56,1938-b19,0,949.0359431952238,TRUE,TRUE
F,56,1938-ef4,0,2516.914833776653,TRUE,TRUE
F,56,1939-13ee,0,216.37428128812462,TRUE,TRUE
F,56,1939-77e,0,3502.778464987874,TRUE,TRUE
F,56,1939-970,0,1353.5073543302715,TRUE,TRUE
F,56,1939-db8,0,354.1567354556173,TRUE,TRUE
F,56,2000-10f1,0,107.7007798999548,TRUE,TRUE
F,56,2000-1fc1,0,69.05317597836256,TRUE,TRUE
F,56,2000-1ffa,0,91.6279237694107,TRUE,TRUE
F,56,2000-2058,0,1921.5752223264426,TRUE,TRUE
F,56,2000-2173,0,1807.124410647899,TRUE,TRUE
F,56,2000-21d1,0,3799.910778027028,TRUE,TRUE
F,56,2000-22ec,0,26.2975814063102,TRUE,TRUE
F,56,2000-2407,5.446920385544085,0,FALSE,FALSE
F,56,2000-405,0.9950676990825389,0,FALSE,FALSE
F,56,2000-4cc,0,36.36409269552678,TRUE,TRUE
F,56,2001-19bc,0.880814768133917,0,FALSE,FALSE
F,56,2001-1b8f,0,19.44465371593833,TRUE,TRUE
F,56,2001-1ca7,0,4962.118055280298,TRUE,TRUE
F,56,2001-1d05,9.564584158036329,0,FALSE,FALSE
F,56,2001-1e1e,0,1687.0261163357645,TRUE,TRUE
F,56,2001-1e7c,7.162983955931213,0,FALSE,FALSE
F,56,2002-1388,9.49472053420669,0,FALSE,FALSE
F,56,2002-1441,0,454.2292590159923,TRUE,TRUE
F,56,2002-149e,0,14.760444237967022,TRUE,TRUE
F,56,2002-14fb,0,122.06363139627501,TRUE,TRUE
F,56,2002-1558,0,0.4381278022483457,FALSE,TRUE
F,56,2002-15b5,0,4089.631585802883,TRUE,TRUE
F,56,2002-166f,0,2472.299565894529,TRUE,TRUE
F,56,2002-16cc,0,3001.522827465087,TRUE,TRUE
F,56,2002-1729,0,3582.0328909102827,TRUE,TRUE
F,56,2002-1786,0,4213.829756293446,TRUE,TRUE
F,56,2002-17e3,0,4896.91342349723,TRUE,TRUE
F,56,2003-11b2,0,347.6953219054267,TRUE,TRUE
F,56,2004-107,0.7397931750236098,0,FALSE,FALSE
F,56,2004-c49,2.047129950757849,0,FALSE,FALSE
F,56,2004-d5b,0,846.0558756999671,TRUE,TRUE
F,57,1873-13e8,0,115.93132698908448,TRUE,TRUE
F,57,1873-17fd,0,4863.101773297414,TRUE,TRUE
F,57,1873-1837,7.647990863514383,0,FALSE,FALSE
F,57,1873-1859,0,4862.6111735366285,TRUE,TRUE
F,57,1873-18c9,5.541517488586539,0,FALSE,FALSE
F,57,1873-192e,0,1269.367295898497,TRUE,TRUE
F,57,1873-1aa5,0,128.03943588584661,TRUE,TRUE
F,57,1873-1c54,0,3781.896538719535,TRUE,TRUE
F,57,1873-1d49,0,222.93200830183923,TRUE,TRUE
F,57,1873-1e85,0,4924.587102420628,TRUE,TRUE
F,57,1873-236f,0,1.9490008150460199,TRUE,TRUE
F,57,1874-100a,0,4951.965134225786,TRUE,TRUE
F,57,1874-119d,0,1280.8171886652708,TRUE,TRUE
F,57,1874-184c,0,704.5013871304691,TRUE,TRUE
F,57,1874-1a43,0,1526.2965765856206,TRUE,TRUE
F,57,1874-1dcd,0,1768.3290352933109,TRUE,TRUE
F,57,1874-20f3,0,284.0712915994227,TRUE,TRUE
F,57,1874-f40,0,165.33977498300374,TRUE,TRUE
F,57,1938-1579,0,619.0502621494234,TRUE,TRUE
F,57,1938-1e01,0,2378.2762049101293,TRUE,TRUE
F,57,1938-230f,0,703.8864139728248,TRUE,TRUE
F,57,1938-23d6,0,2908.055643990636,TRUE,TRUE
F,57,1938-2500,0,4244.108891658485,TRUE,TRUE
F,57,1939-1261,0,235.96369864791632,TRUE,TRUE
F,57,1939-12c4,0,2186.2268758416176,TRUE,TRUE
F,57,1939-1a1,0,3919.237635061145,TRUE,TRUE
F,57,1939-e,0,1047.0345622375607,TRUE,TRUE
F,57,1940-18c3,0,5.539684866787866,TRUE,TRUE
F,57,1940-1ab4,0,2540.0948303490877,TRUE,TRUE
F,57,1940-1ca7,7.69475279492362,0,FALSE,FALSE
F,57,1940-21b8,0,3884.8661174327135,TRUE,TRUE
F,57,1940-347,0,1910.6313747568056,TRUE,TRUE
F,57,1940-61f,0,4535.745654784143,TRUE,TRUE
F,57,1940-818,0,485.69088945537806,TRUE,TRUE
F,57,2004-a2,0,0.5515911513357423,TRUE,TRUE
F,57,2005-320,0,1566.7309454549104,TRUE,TRUE
F,57,2005-699,0,34.90051026502624,TRUE,TRUE
F,57,2005-74c,0,984.0595345273614,TRUE,TRUE
F,57,2005-7a6,0,1.2909180913993623,TRUE,TRUE
F,57,2005-85a,7.263362155342329,0,FALSE,FALSE
F,57,2006-132,0,1074.29392240569,TRUE,TRUE
F,58,1679-1180,0,1342.0929078683257,TRUE,TRUE
F,58,1679-1231,0,1004.0273132566363,TRUE,TRUE
F,58,1679-13d9,0,12.524332285509445,TRUE,TRUE
F,58,1679-13e5,0,841.9971452020109,TRUE,TRUE
F,58,1679-154e,0.0037874176996195337,0,TRUE,FALSE
F,58,1679-1ea8,0,104.59301951620728,TRUE,TRUE
F,58,1679-2039,0,1651.798661345616,TRUE,TRUE
F,58,1679-2209,0,2339.309785184916,TRUE,TRUE
F,58,1679-2267,0,2181.6382398344576,TRUE,TRUE
F,58,1680-1a2e,0,938.1955312043428,TRUE,TRUE
F,58,1680-1c23,7.3736446676596845,0,FALSE,FALSE
F,58,1744-170c,0,545.2806609924883,TRUE,TRUE
F,58,1744-1aed,0,4405.297206545249,TRUE,TRUE
F,58,1744-1bbb,0,2034.815946124494,TRUE,TRUE
F,58,1744-1e0c,0,536.9280614070594,TRUE,TRUE
F,58,1744-1f96,0,3265.129628127441,TRUE,TRUE
F,58,1744-257d,0,2730.055627791211,TRUE,TRUE
F,58,1744-512,0,3386.5978406812064,TRUE,TRUE
F,58,1745-197,0,916.2447830028832,TRUE,TRUE
F,58,1745-1c8d,0,740.72870537173,TRUE,TRUE
F,58,1745-202b,0,21.03398513456341,TRUE,TRUE
F,58,1745-2032,0,1913.036102950573,TRUE,TRUE
F,58,1745-20eb,4.34938572629151,0,FALSE,FALSE
F,58,1745-214a,0,1694.031583784148,TRUE,TRUE
F,58,1745-2270,0,926.4291136022657,TRUE,TRUE
F,58,1745-2396,0,683.5281571359374,TRUE,TRUE
F,58,1745-23c1,0,59.189679473638535,TRUE,TRUE
F,58,1745-3ec,0,2795.5779064157978,TRUE,TRUE
F,58,1745-9cb,0,262.3195123532787,TRUE,TRUE
F,58,1745-bc3,0,2.920078852213919,TRUE,TRUE
F,58,1745-c8a,0,3319.6802303157747,TRUE,TRUE
F,58,1746-1399,0,25.767906609456986,TRUE,TRUE
F,58,1746-184d,0,1183.3538757041097,TRUE,TRUE
F,58,1746-24cc,0,328.63144141156226,TRUE,TRUE
F,58,1746-3f0,9.78227413701042,0,FALSE,FALSE
F,58,1746-83d,8.974415608357292,0,FALSE,FALSE
F,58,1746-d53,0,1864.118911165744,TRUE,TRUE
F,58,1810-1629,4.388468582474161,0,FALSE,FALSE
F,58,1810-19b0,0,1629.3350623957813,TRUE,TRUE
F,58,1810-1a7b,0,4.052322325063869,TRUE,TRUE
F,58,1810-1ae1,0,4202.996371127665,TRUE,TRUE
F,58,1810-1b44,0,1340.630310665816,TRUE,TRUE
F,58,1810-1c0a,4.000241308156779,0,FALSE,FALSE
F,58,1810-2308,0,774.9064173852094,TRUE,TRUE
F,58,1810-2495,0,311.22349057905376,TRUE,TRUE
F,58,1810-bb7,5.876228923880842,0,FALSE,FALSE
F,58,1810-ec8,0,3204.9557693023235,TRUE,TRUE
F,58,1810-f8d,0,1106.0822014352307,TRUE,TRUE
F,58,1811-134,0,162.28211881872267,TRUE,TRUE
F,58,1811-168,0,68.63113620784134,TRUE,TRUE
F,58,1811-1cb,0,3.814211942953989,TRUE,TRUE
F,58,1811-970,0,86.0076841940172,TRUE,TRUE
F,58,1811-9da,1.0559041164323932,0,FALSE,FALSE
F,58,1811-9dc,0,3378.1123112645,TRUE,TRUE
F,58,1811-b5c,0,83.09947844501585,TRUE,TRUE
F,58,1812-1013,0,1.6745045205461793,TRUE,TRUE
F,58,1812-1dbd,0,3228.7268883138895,TRUE,TRUE
F,58,1812-2013,0,755.8889081543311,TRUE,TRUE
F,58,1812-20da,0,1490.057230900973,TRUE,TRUE
F,58,1812-2584,0.49951093980068845,0,FALSE,FALSE
F,58,1812-2d1,0,373.49224657192826,TRUE,TRUE
F,58,1812-399,0,2428.195909075439,TRUE,TRUE
F,58,1812-4c4,0,173.9416526267305,TRUE,TRUE
F,58,1812-71a,0,1867.2796262521297,TRUE,TRUE
F,58,1812-8a9,0,43.52875262894668,TRUE,TRUE
F,58,1875-1000,8.70866094806548,0,FALSE,FALSE
F,58,1875-1003,0,181.07133064279333,TRUE,TRUE
F,58,1875-124a,0,1203.49650660716,TRUE,TRUE
F,58,1875-168d,0,2561.3881691619754,TRUE,TRUE
F,58,1875-187f,0,2810.580420506187,TRUE,TRUE
F,58,1875-1f17,0,74.68317559547722,TRUE,TRUE
F,58,1875-2241,0,405.51833857409656,TRUE,TRUE
F,58,1875-2359,0,9.59809091873467,TRUE,TRUE
F,58,1875-2679,0,77.64885646104813,TRUE,TRUE
F,58,1875-267b,0,595.7132465224713,TRUE,TRUE
F,58,1876-1090,0,2159.5581249762326,TRUE,TRUE
F,58,1876-10f0,0,450.97619060985744,TRUE,TRUE
F,58,1876-10f2,0,399.80494685843587,TRUE,TRUE
F,58,1876-16a5,0,228.3446359024383,TRUE,TRUE
F,58,1876-1a7b,0,3993.8029570821673,TRUE,TRUE
F,58,1876-1d2d,0,48.182250313227996,TRUE,TRUE
F,58,1876-1e4b,0,2365.4832747189794,TRUE,TRUE
F,58,1876-1eb7,8.09064037997185,0,FALSE,FALSE
F,58,1876-2100,0,1894.9937423635274,TRUE,TRUE
F,58,1876-2418,0,57.457092785742134,TRUE,TRUE
F,58,1876-291,0,374.99491979088634,TRUE,TRUE
F,58,1876-3b8,0,189.97528250096366,TRUE,TRUE
F,58,1876-e34,0,1260.3473373223096,TRUE,TRUE
F,58,1876-fa6,0,41.31489914981648,TRUE,TRUE
F,58,1877-1454,0.7286193723278518,0,FALSE,FALSE
F,58,1877-14b7,0,2954.820852862671,TRUE,TRUE
F,58,1877-31c,0,154.4417804616969,TRUE,TRUE
F,58,1877-5c5,2.738311018050134,0,FALSE,FALSE
F,58,1877-688,0,2027.4879375221208,TRUE,TRUE
F,58,1877-7ab,0,3575.4417007174343,TRUE,TRUE
F,58,1877-809,0,3584.2627896475606,TRUE,TRUE
F,58,1877-869,0,32.78965390159283,TRUE,TRUE
F,58,1877-92e,0,1481.9170504137874,TRUE,TRUE
F,58,1877-991,0,541.7667081207037,TRUE,TRUE
F,58,1877-9f4,0,64.90057558240369,TRUE,TRUE
F,58,1877-e81,0,2070.4515286916867,TRUE,TRUE
F,58,1940-1306,0,1222.8497211672366,TRUE,TRUE
F,58,1940-1803,0,1271.636512604542,TRUE,TRUE
F,58,1940-185e,2.347393355230885,0,FALSE,FALSE
F,58,1940-18c1,0,2894.877758577466,TRUE,TRUE
F,58,1940-18d8,0,409.1383183710277,TRUE,TRUE
F,58,1940-1c42,0,201.0788149088621,TRUE,TRUE
F,58,1940-212a,6.403210935293355,0,FALSE,FALSE
F,58,1940-2344,0,555.1230680141598,TRUE,TRUE
F,58,1940-246,0,3992.358802676201,TRUE,TRUE
F,58,1940-26b7,0,144.15240897238255,TRUE,TRUE
F,58,1940-435,0,19.800074389670044,TRUE,TRUE
F,58,1940-572,0,211.49931955570355,TRUE,TRUE
F,58,1940-7b8,4.690468272434039,0,FALSE,FALSE
F,58,1941-1000,0,955.7671415116638,TRUE,TRUE
F,58,1941-1063,0,86.73776828171685,TRUE,TRUE
F,58,1941-1155,0,2720.1184140369296,TRUE,TRUE
F,58,1941-15cd,0,86.85570396995172,TRUE,TRUE
F,58,1941-1ad4,0,1077.436476914212,TRUE,TRUE
F,58,1941-1c6,6.581311288517918,0,FALSE,FALSE
F,58,1941-202f,0,4747.57524141483,TRUE,TRUE
F,58,1941-2090,0,3994.560848781839,TRUE,TRUE
F,58,1941-20f1,0,3306.529013333842,TRUE,TRUE
F,58,1941-219d,9.700605587760773,0,FALSE,FALSE
F,58,1941-2210,0,2610.23322436586,TRUE,TRUE
F,58,1941-3a9,0,4706.701255105436,TRUE,TRUE
F,58,1941-470,0,2.696517028962262,TRUE,TRUE
F,58,1941-4d3,0,2378.4781568422914,TRUE,TRUE
F,58,1941-52b,0,2358.041935812682,TRUE,TRUE
F,58,1941-594,0,991.3540134839714,TRUE,TRUE
F,58,1941-6a7,0,402.3923165909946,TRUE,TRUE
F,58,1941-715,0,1368.3406232427806,TRUE,TRUE
F,58,1941-8ba,0,2031.2093272060156,TRUE,TRUE
F,58,1941-8be,0,487.308617644012,TRUE,TRUE
F,58,1941-97,0,3522.658268313855,TRUE,TRUE
F,58,1941-d6a,0,69.10230953153223,TRUE,TRUE
F,58,1941-e10,0,1064.3262404617853,TRUE,TRUE
F,58,1941-efd,0,3523.4039313942194,TRUE,TRUE
F,58,1941-f9d,0,2756.715903372038,TRUE,TRUE
F,58,1942-2d4,0,1228.1712401192635,TRUE,TRUE
F,58,1942-83c,0,110.5104806064628,TRUE,TRUE
F,58,1942-e6,0,452.0345697524026,TRUE,TRUE
F,58,2005-446,0,105.28554822225124,TRUE,TRUE
F,58,2005-640,0,663.6896276217885,TRUE,TRUE
F,58,2006-36a,1.1621001224266365,0,FALSE,FALSE
F,58,2006-47a,0,1134.3103646300733,TRUE,TRUE
F,58,2006-52b,0,76.91497850837186,TRUE,TRUE
F,58,2006-6b,0,3058.9652392603457,TRUE,TRUE
F,59,1612-24ab,0,448.74316196516156,TRUE,TRUE
F,59,1612-2638,0,691.1672968789935,TRUE,TRUE
F,59,1613-1253,0,98.89797780034132,TRUE,TRUE
F,59,1613-12b6,0,2347.2753436844796,TRUE,TRUE
F,59,1613-13b5,0,415.17355688428506,TRUE,TRUE
F,59,1613-17c1,9.227473018310512,0,FALSE,FALSE
F,59,1613-185,0,4120.840828970075,TRUE,TRUE
F,59,1613-18cc,0,508.3933422374539,TRUE,TRUE
F,59,1613-1b76,0,1647.6469196006656,TRUE,TRUE
F,59,1613-1d5f,6.727528634481132,0,FALSE,FALSE
F,59,1613-1dbe,0,843.4881445746869,TRUE,TRUE
F,59,1613-2004,0,914.4786000382155,TRUE,TRUE
F,59,1613-22bc,0,3896.7660283632576,TRUE,TRUE
F,59,1613-237c,0,1955.4488460994326,TRUE,TRUE
F,59,1613-23d7,0,1982.667202400975,TRUE,TRUE
F,59,1613-505,0,2497.2491412982345,TRUE,TRUE
F,59,1613-631,0,2364.8049897402525,TRUE,TRUE
F,59,1613-a20,0,2835.025977744721,TRUE,TRUE
F,59,1614-10f0,0,4474.2342533916235,TRUE,TRUE
F,59,1614-1471,0,2344.3938400316983,TRUE,TRUE
F,59,1614-191d,0,3162.721819188446,TRUE,TRUE
F,59,1614-19a,0,1396.6723477290943,TRUE,TRUE
F,59,1614-1d03,0,4682.372707460076,TRUE,TRUE
F,59,1614-1e2e,0,33.096537492005154,TRUE,TRUE
F,59,1614-2080,9.187090666447379,0,FALSE,FALSE
F,59,1614-32f,0,3788.546618727967,TRUE,TRUE
F,59,1614-58b,0,1412.7477307012305,TRUE,TRUE
F,59,1614-66,0,3935.258882683702,TRUE,TRUE
F,59,1614-9e1,0,1096.4548142310232,TRUE,TRUE
F,59,1614-c81,0,4077.1706834994256,TRUE,TRUE
F,59,1678-2ad,0,2409.0655817808583,TRUE,TRUE
F,59,1678-36f,0,2569.761255191639,TRUE,TRUE
F,59,1678-3d2,0,545.632155274041,TRUE,TRUE
F,59,1678-b4a,0,994.7942352686077,TRUE,TRUE
F,59,1678-c78,0,1.5256510464241728,TRUE,TRUE
F,59,1678-e6f,8.269012295408817,0,FALSE,FALSE
F,59,1679-1325,0,8.661759125061508e-5,FALSE,TRUE
F,59,1679-13c1,0,1786.9195887930691,TRUE,TRUE
F,59,1679-15b3,0,2.051856972684618e-5,FALSE,TRUE
F,59,1679-15ec,0,192.75391520373523,TRUE,TRUE
F,59,1679-167a,0,327.8604463059455,TRUE,TRUE
F,59,1679-171c,6.713677264175533,0,FALSE,FALSE
F,59,1679-1741,0,265.5727734398097,TRUE,TRUE
F,59,1679-17e6,0,59.3860856606625,TRUE,TRUE
F,59,1679-1808,0,209.84101802948862,TRUE,TRUE
F,59,1679-1bd0,0,211.87379350326955,TRUE,TRUE
F,59,1679-1bee,0,4595.858800545335,TRUE,TRUE
F,59,1679-1e45,4.200880429896159,0,FALSE,FALSE
F,59,1679-2089,7.707048237350225,0,FALSE,FALSE
F,59,1679-20ef,0,397.71175500610843,TRUE,TRUE
F,59,1679-2155,0,2345.461369426921,TRUE,TRUE
F,59,1679-2165,0,4422.070585806854,TRUE,TRUE
F,59,1679-2fc,0,3402.8386498838663,TRUE,TRUE
F,59,1679-684,0,1405.7878290899098,TRUE,TRUE
F,59,1679-816,0,117.37635563360527,TRUE,TRUE
F,59,1679-8e0,0,173.1287762671709,TRUE,TRUE
F,59,1679-baf,0,2.5977505310438573,TRUE,TRUE
F,60,1676-11f1,0,2591.3156441636384,TRUE,TRUE
F,60,1676-12b8,0,3801.452083386481,TRUE,TRUE
F,60,1676-13e2,0,480.3927788697183,TRUE,TRUE
F,60,1676-194a,0,3571.029925122857,TRUE,TRUE
F,60,1676-c7e,0,4436.651632219553,TRUE,TRUE
F,60,1676-d45,0,1655.816409125924,TRUE,TRUE
F,60,1676-e0c,0,218.30810830555856,TRUE,TRUE
F,60,1676-f37,0,1484.253362312913,TRUE,TRUE
F,60,1677-21e,0,2436.4287946429104,TRUE,TRUE
F,60,1677-352,0,308.1077349805273,TRUE,TRUE
F,60,1677-5e1,4.279747024871972,0,FALSE,FALSE
F,60,1677-67e,0,182.2833987539634,TRUE,TRUE
F,60,1677-89a,0,3166.8070798665285,TRUE,TRUE
F,60,1677-d8b,0,287.3996697287075,TRUE,TRUE
F,60,1677-db,0,2717.3885632157326,TRUE,TRUE
F,60,1677-df2,0,2817.530939362943,TRUE,TRUE
F,60,1678-1212,0,1242.634053436108,TRUE,TRUE
F,60,1678-1348,0,409.79012042703107,TRUE,TRUE
F,60,1678-1417,0,1148.928715054877,TRUE,TRUE
F,60,1678-16e8,0,3006.4111876040697,TRUE,TRUE
F,60,1678-1ab4,0,3117.683831582777,TRUE,TRUE
F,60,1678-1b2e,9.116761401590836,0,FALSE,FALSE
F,60,1678-1b72,0,120.2905181189999,TRUE,TRUE
F,60,1678-1b97,0,689.1708218576387,TRUE,TRUE
F,60,1678-1bd4,0,2847.9334695283324,TRUE,TRUE
F,60,1678-1e8c,0,4289.907586677,TRUE,TRUE
F,60,1678-1ef8,7.0740005919388045,0,FALSE,FALSE
F,60,1678-2098,0,2191.2223931718618,TRUE,TRUE
F,60,1678-25c0,0,1537.1773713119328,TRUE,TRUE
F,60,1742-173b,0,876.1675034947693,TRUE,TRUE
F,60,1742-1992,0.2869160310855616,0,FALSE,FALSE
F,60,1742-1c51,0,4538.745283991098,TRUE,TRUE
F,60,1742-1de3,0,820.9916143715382,TRUE,TRUE
F,60,1742-1e7,0,1175.9399308748543,TRUE,TRUE
F,60,1742-2102,0,2738.2031915187836,TRUE,TRUE
F,60,1742-23bc,0,99.6564930966124,TRUE,TRUE
F,60,1742-24e6,0,4310.540931109339,TRUE,TRUE
F,60,1742-2610,0.7662814582505398,0,FALSE,FALSE
F,60,1742-75b,0,2546.6763761490583,TRUE,TRUE
F,60,1742-9b5,0,754.8536074496806,TRUE,TRUE
F,60,1744-12ba,0,25.426474227569997,TRUE,TRUE
F,60,1744-1571,0,1760.1991496533155,TRUE,TRUE
F,60,1744-1704,0,334.86846044519916,TRUE,TRUE
F,60,1744-177,0,808.8537054620683,TRUE,TRUE
F,60,1744-1953,0,4614.898981945589,TRUE,TRUE
F,60,1744-1c7e,0,617.3954339688644,TRUE,TRUE
F,60,1744-1ce1,0,2240.5926956273615,TRUE,TRUE
F,60,1744-1d44,0,4779.214531288482,TRUE,TRUE
F,60,1744-24b8,0,369.5802292134613,TRUE,TRUE
F,60,1744-68a,0,2748.6637051235884,TRUE,TRUE
F,60,1744-6ed,0,2373.0910281986,TRUE,TRUE
F,60,1744-8d2,7.103367928740943,0,FALSE,FALSE
F,60,1744-abf,0,178.94903784710914,TRUE,TRUE
F,60,1744-b96,0,562.6682812385261,TRUE,TRUE
F,60,1744-b9a,0,1528.876395672094,TRUE,TRUE
F,60,1744-ba8,0,4103.00306686759,TRUE,TRUE
F,60,1744-da0,0,710.4711816842901,TRUE,TRUE
F,60,1745-1452,0,2951.1235895436257,TRUE,TRUE
F,60,1745-145d,0,656.492772679776,TRUE,TRUE
F,60,1745-1589,0,4994.4013286251575,TRUE,TRUE
F,60,1745-19cb,0,1919.089280310087,TRUE,TRUE
F,60,1745-1af7,0,650.4134859684855,TRUE,TRUE
F,60,1745-1c25,0,712.5591366854496,TRUE,TRUE
F,60,1745-1fac,0,2781.0314149037004,TRUE,TRUE
F,60,1745-1fc6,4.439854612967685,0,FALSE,FALSE
F,60,1745-2086,0,77.1799296400277,TRUE,TRUE
F,60,1745-235e,5.793242290929034,0,FALSE,FALSE
F,60,1745-24f6,0,251.94302499084733,TRUE,TRUE
F,60,1745-255b,0,2215.862684894353,TRUE,TRUE
F,60,1745-2591,0,269.7358921379782,TRUE,TRUE
F,60,1745-2623,0,397.2935679880902,TRUE,TRUE
F,60,1745-2655,0,1238.5734143378213,TRUE,TRUE
F,60,1808-1072,0,86.98713041655719,TRUE,TRUE
F,60,1808-1247,0,318.18503686226904,TRUE,TRUE
F,60,1808-12c6,7.207108670511608,0,FALSE,FALSE
F,60,1808-138d,1.7959930622137759,0,FALSE,FALSE
F,60,1808-1ab9,9.037656105618062,0,FALSE,FALSE
F,60,1808-1ceb,2.8681611569328678,0,FALSE,FALSE
F,60,1808-1ea6,0,4918.180829867721,TRUE,TRUE
F,60,1808-1f6f,0,7.178413780406117,TRUE,TRUE
F,60,1808-213a,0,310.5277166888118,TRUE,TRUE
F,60,1808-2184,0,456.7442089114338,TRUE,TRUE
F,60,1808-2650,0,2620.2580026984215,TRUE,TRUE
F,60,1808-922,0,43.47175629809499,TRUE,TRUE
F,60,1808-be7,0,210.34224800858647,TRUE,TRUE
F,60,1808-cb1,0,603.4881907664239,TRUE,TRUE
F,60,1808-e5e,0,26.883510894607753,TRUE,TRUE
F,60,1808-e93,0,802.368871262297,TRUE,TRUE
F,60,1808-ea9,0,977.3786310721189,TRUE,TRUE
F,60,1808-eb1,4.96145120603745,0,FALSE,FALSE
F,60,1808-eb3,0,1398.4659843714908,TRUE,TRUE
F,60,1810-117e,0,3896.965874169022,TRUE,TRUE
F,60,1810-1245,0,248.72959344368428,TRUE,TRUE
F,60,1810-19b2,0,1210.6573947174475,TRUE,TRUE
F,60,1810-1a18,1.4787932634014556,0,FALSE,FALSE
F,60,1810-1c6f,0,17.1369709209539,TRUE,TRUE
F,60,1810-23cf,0,3279.442315798253,TRUE,TRUE
F,60,1810-2564,0,2902.877204529941,TRUE,TRUE
F,60,1810-26f3,0,1247.9911735393107,TRUE,TRUE
F,60,1810-c1c,0,38.57808690681122,TRUE,TRUE
F,60,1811-15b,0,1033.1836230498739,TRUE,TRUE
F,60,1811-1cd,8.222136675897344,0,FALSE,FALSE
F,60,1811-229,0,583.6543342596851,TRUE,TRUE
F,60,1811-230,1.7729724610567001,0,FALSE,FALSE
F,60,1811-2e6,0,2678.6670007035136,TRUE,TRUE
F,60,1811-5df,0,1850.1693003233522,TRUE,TRUE
F,60,1811-70e,0,1859.0228661242872,TRUE,TRUE
F,60,1811-83d,0,388.88844925444573,TRUE,TRUE
